@RELATION birds
@attribute audio-ssd1 numeric
@attribute audio-ssd2 numeric
@attribute audio-ssd3 numeric
@attribute audio-ssd4 numeric
@attribute audio-ssd5 numeric
@attribute audio-ssd6 numeric
@attribute audio-ssd7 numeric
@attribute audio-ssd8 numeric
@attribute audio-ssd9 numeric
@attribute audio-ssd10 numeric
@attribute audio-ssd11 numeric
@attribute audio-ssd12 numeric
@attribute audio-ssd13 numeric
@attribute audio-ssd14 numeric
@attribute audio-ssd15 numeric
@attribute audio-ssd16 numeric
@attribute audio-ssd17 numeric
@attribute audio-ssd18 numeric
@attribute audio-ssd19 numeric
@attribute audio-ssd20 numeric
@attribute audio-ssd21 numeric
@attribute audio-ssd22 numeric
@attribute audio-ssd25 numeric
@attribute audio-ssd26 numeric
@attribute audio-ssd27 numeric
@attribute audio-ssd28 numeric
@attribute audio-ssd29 numeric
@attribute audio-ssd30 numeric
@attribute audio-ssd31 numeric
@attribute audio-ssd32 numeric
@attribute audio-ssd33 numeric
@attribute audio-ssd34 numeric
@attribute audio-ssd35 numeric
@attribute audio-ssd36 numeric
@attribute audio-ssd37 numeric
@attribute audio-ssd38 numeric
@attribute audio-ssd39 numeric
@attribute audio-ssd40 numeric
@attribute audio-ssd41 numeric
@attribute audio-ssd42 numeric
@attribute audio-ssd43 numeric
@attribute audio-ssd44 numeric
@attribute audio-ssd45 numeric
@attribute audio-ssd46 numeric
@attribute audio-ssd49 numeric
@attribute audio-ssd50 numeric
@attribute audio-ssd51 numeric
@attribute audio-ssd52 numeric
@attribute audio-ssd53 numeric
@attribute audio-ssd54 numeric
@attribute audio-ssd55 numeric
@attribute audio-ssd56 numeric
@attribute audio-ssd57 numeric
@attribute audio-ssd58 numeric
@attribute audio-ssd59 numeric
@attribute audio-ssd60 numeric
@attribute audio-ssd61 numeric
@attribute audio-ssd62 numeric
@attribute audio-ssd63 numeric
@attribute audio-ssd64 numeric
@attribute audio-ssd65 numeric
@attribute audio-ssd66 numeric
@attribute audio-ssd67 numeric
@attribute audio-ssd68 numeric
@attribute audio-ssd69 numeric
@attribute audio-ssd70 numeric
@attribute audio-ssd73 numeric
@attribute audio-ssd74 numeric
@attribute audio-ssd75 numeric
@attribute audio-ssd76 numeric
@attribute audio-ssd77 numeric
@attribute audio-ssd78 numeric
@attribute audio-ssd79 numeric
@attribute audio-ssd80 numeric
@attribute audio-ssd81 numeric
@attribute audio-ssd82 numeric
@attribute audio-ssd83 numeric
@attribute audio-ssd84 numeric
@attribute audio-ssd85 numeric
@attribute audio-ssd86 numeric
@attribute audio-ssd87 numeric
@attribute audio-ssd88 numeric
@attribute audio-ssd89 numeric
@attribute audio-ssd90 numeric
@attribute audio-ssd91 numeric
@attribute audio-ssd92 numeric
@attribute audio-ssd93 numeric
@attribute audio-ssd94 numeric
@attribute audio-ssd97 numeric
@attribute audio-ssd98 numeric
@attribute audio-ssd99 numeric
@attribute audio-ssd100 numeric
@attribute audio-ssd101 numeric
@attribute audio-ssd102 numeric
@attribute audio-ssd103 numeric
@attribute audio-ssd104 numeric
@attribute audio-ssd105 numeric
@attribute audio-ssd106 numeric
@attribute audio-ssd107 numeric
@attribute audio-ssd108 numeric
@attribute audio-ssd109 numeric
@attribute audio-ssd110 numeric
@attribute audio-ssd111 numeric
@attribute audio-ssd112 numeric
@attribute audio-ssd113 numeric
@attribute audio-ssd114 numeric
@attribute audio-ssd115 numeric
@attribute audio-ssd116 numeric
@attribute audio-ssd117 numeric
@attribute audio-ssd118 numeric
@attribute audio-ssd121 numeric
@attribute audio-ssd122 numeric
@attribute audio-ssd123 numeric
@attribute audio-ssd124 numeric
@attribute audio-ssd125 numeric
@attribute audio-ssd126 numeric
@attribute audio-ssd127 numeric
@attribute audio-ssd128 numeric
@attribute audio-ssd129 numeric
@attribute audio-ssd130 numeric
@attribute audio-ssd131 numeric
@attribute audio-ssd132 numeric
@attribute audio-ssd133 numeric
@attribute audio-ssd134 numeric
@attribute audio-ssd135 numeric
@attribute audio-ssd136 numeric
@attribute audio-ssd137 numeric
@attribute audio-ssd138 numeric
@attribute audio-ssd139 numeric
@attribute audio-ssd140 numeric
@attribute audio-ssd141 numeric
@attribute audio-ssd145 numeric
@attribute audio-ssd146 numeric
@attribute audio-ssd147 numeric
@attribute audio-ssd148 numeric
@attribute audio-ssd149 numeric
@attribute audio-ssd150 numeric
@attribute audio-ssd151 numeric
@attribute audio-ssd152 numeric
@attribute audio-ssd153 numeric
@attribute audio-ssd154 numeric
@attribute audio-ssd155 numeric
@attribute audio-ssd156 numeric
@attribute audio-ssd157 numeric
@attribute audio-ssd158 numeric
@attribute audio-ssd159 numeric
@attribute audio-ssd160 numeric
@attribute audio-ssd161 numeric
@attribute audio-ssd162 numeric
@attribute audio-ssd163 numeric
@attribute audio-ssd164 numeric
@attribute audio-ssd165 numeric
@attribute audio-ssd166 numeric
@attribute cluster1 numeric
@attribute cluster2 numeric
@attribute cluster3 numeric
@attribute cluster4 numeric
@attribute cluster5 numeric
@attribute cluster6 numeric
@attribute cluster7 numeric
@attribute cluster8 numeric
@attribute cluster9 numeric
@attribute cluster10 numeric
@attribute cluster11 numeric
@attribute cluster12 numeric
@attribute cluster13 numeric
@attribute cluster14 numeric
@attribute cluster15 numeric
@attribute cluster16 numeric
@attribute cluster17 numeric
@attribute cluster18 numeric
@attribute cluster19 numeric
@attribute cluster20 numeric
@attribute cluster21 numeric
@attribute cluster22 numeric
@attribute cluster23 numeric
@attribute cluster24 numeric
@attribute cluster25 numeric
@attribute cluster26 numeric
@attribute cluster27 numeric
@attribute cluster28 numeric
@attribute cluster29 numeric
@attribute cluster30 numeric
@attribute cluster31 numeric
@attribute cluster32 numeric
@attribute cluster33 numeric
@attribute cluster34 numeric
@attribute cluster35 numeric
@attribute cluster36 numeric
@attribute cluster37 numeric
@attribute cluster38 numeric
@attribute cluster39 numeric
@attribute cluster40 numeric
@attribute cluster41 numeric
@attribute cluster42 numeric
@attribute cluster43 numeric
@attribute cluster44 numeric
@attribute cluster45 numeric
@attribute cluster46 numeric
@attribute cluster47 numeric
@attribute cluster48 numeric
@attribute cluster49 numeric
@attribute cluster50 numeric
@attribute cluster51 numeric
@attribute cluster52 numeric
@attribute cluster53 numeric
@attribute cluster54 numeric
@attribute cluster55 numeric
@attribute cluster56 numeric
@attribute cluster57 numeric
@attribute cluster59 numeric
@attribute cluster60 numeric
@attribute cluster61 numeric
@attribute cluster62 numeric
@attribute cluster63 numeric
@attribute cluster64 numeric
@attribute cluster65 numeric
@attribute cluster66 numeric
@attribute cluster67 numeric
@attribute cluster68 numeric
@attribute cluster69 numeric
@attribute cluster70 numeric
@attribute cluster71 numeric
@attribute cluster72 numeric
@attribute cluster73 numeric
@attribute cluster74 numeric
@attribute cluster75 numeric
@attribute cluster76 numeric
@attribute cluster78 numeric
@attribute cluster79 numeric
@attribute cluster80 numeric
@attribute cluster81 numeric
@attribute cluster82 numeric
@attribute cluster83 numeric
@attribute cluster84 numeric
@attribute cluster85 numeric
@attribute cluster86 numeric
@attribute cluster87 numeric
@attribute cluster88 numeric
@attribute cluster89 numeric
@attribute cluster90 numeric
@attribute cluster91 numeric
@attribute cluster92 numeric
@attribute cluster93 numeric
@attribute cluster94 numeric
@attribute cluster95 numeric
@attribute cluster96 numeric
@attribute cluster97 numeric
@attribute cluster98 numeric
@attribute cluster99 numeric
@attribute cluster100 numeric
@attribute segments numeric
@attribute mean_rect_width numeric
@attribute std_rect_width numeric
@attribute mean_rect_height numeric
@attribute std_rect_height numeric
@attribute mean_rect_volume numeric
@attribute std_rect_volume numeric
@attribute hasSegments {0,1}
@attribute location {2,10,1,7,5,4,17,15,16,8,13,11}
@attribute Brown-Creeper {0,1}
@attribute Pacific-Wren {0,1}
@attribute Pacific-slope-Flycatcher {0,1}
@attribute Red-breasted-Nuthatch {0,1}
@attribute Dark-eyed-Junco {0,1}
@attribute Olive-sided-Flycatcher {0,1}
@attribute Hermit-Thrush {0,1}
@attribute Chestnut-backed-Chickadee {0,1}
@attribute Varied-Thrush {0,1}
@attribute Hermit-Warbler {0,1}
@attribute Swainsons-Thrush {0,1}
@attribute Hammonds-Flycatcher {0,1}
@attribute Western-Tanager {0,1}
@attribute Black-headed-Grosbeak {0,1}
@attribute Golden-Crowned-Kinglet {0,1}
@attribute Warbling-Vireo {0,1}
@attribute MacGillivrays-Warbler {0,1}
@attribute Stellars-Jay {0,1}
@attribute Common-Nighthawk {0,1}
@data
0.077376,0.037381,?,0.103089,0.160612,0.172272,?,0.176304,?,0.164208,0.181321,0.190923,0.188078,?,0.217252,0.269692,0.28899,0.236131,0.134071,0.082599,0.055889,0.001581,0.004582,0.001066,0.002527,0.003136,0.004256,?,?,0.003595,0.002587,0.002443,0.002565,?,0.002318,?,0.002063,0.002199,0.002473,0.00313,0.004531,?,0.001075,0.000005,?,?,0.909398,0.385434,0.410422,0.171524,0.223146,?,0.147335,0.195358,0.280573,0.293772,0.396797,?,0.09142,?,0.54597,2.533216,?,4.588935,2.162107,5.227584,3.978044,?,3.796797,2.426988,2.885758,2.673995,3.231962,2.7108,2.485793,3.014738,2.85125,2.834099,3.205253,2.88711,2.524656,?,4.090993,15.060227,63.74463,?,?,32.190291,0.060087,?,0.065752,0.097441,?,0.168533,0.17076,0.173536,0.151499,?,0.18025,0.18918,?,?,0.216226,?,0.287232,0.231238,0.122627,0.076338,0.045099,?,0.001066,0.001066,0.001066,?,0.009839,0.017622,0.016857,0.023494,0.029857,0.036034,0.056917,?,0.0708,0.104837,0.102407,0.13117,0.164742,0.13927,?,0.041288,0.018212,0.371996,0.186659,0.268458,0.269613,?,0.366029,0.372911,0.359279,0.292867,?,0.358862,0.366131,0.348837,0.359015,0.336015,?,0.479305,0.642959,0.91422,0.41891,?,?,0,0,0,0,?,0,0,0,0,?,0,0,0,?,0,0,?,0,?,0,?,0,0.142857,0,0.142857,0,0,0,0,?,0,0,?,?,?,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,?,0,0,?,0,0,0,0,0,0,0.142857,0,?,?,0,0,0,0.142857,0,0,0,0.142857,0,0,?,?,0,0.142857,0,0,?,0,0,?,?,0,0,?,?,0,0,0,0,?,0,0,0,0,7,25.857143,41.891015,36.142857,42.765139,?,1747.619769,?,10,0,1,1,0,?,0,0,0,0,?,0,?,0,0,?,0,?,0,?
0.097955,0.030969,0.068635,?,0.159965,?,0.166318,0.173756,0.152002,?,0.180204,0.197831,?,0.225982,?,0.281514,?,0.339626,0.268791,0.134113,0.078703,?,?,?,?,0.002992,?,0.004182,0.003504,0.00361,0.00249,0.002275,0.002455,0.002645,0.002607,0.002341,0.002046,0.002503,0.004405,0.037611,?,0.004917,0.00115,0.000058,1.23675,0.96669,1.014484,0.325654,0.100804,0.231156,0.136093,0.324368,0.135407,0.334494,0.128332,0.281915,?,0.315321,0.202422,0.419187,2.215781,2.553237,2.281496,2.240494,?,7.404325,4.458369,3.322677,4.866574,2.610473,?,3.171946,?,2.882446,2.488862,2.920221,2.853865,2.715496,3.311335,3.165369,3.269749,5.258243,11.895348,?,8.087977,9.598773,11.111971,72.025493,0.075596,0.024039,0.059157,0.093646,0.161239,0.172742,0.165446,0.16702,0.149055,0.155997,0.178894,0.193351,0.186211,0.223646,0.221253,0.283278,0.306862,0.274921,?,0.111906,?,0.001066,?,0.001066,0.001066,0.001066,0.001661,0.013208,0.016739,0.028697,0.030782,0.052505,0.047142,0.078168,0.079648,?,?,0.14535,0.188378,0.136421,0.088207,0.052546,0.028525,0.448321,0.124623,0.347881,0.30005,0.330235,0.407446,?,0.349599,?,0.325059,0.340852,0.363267,0.366858,0.399573,0.387221,?,0.703042,1.334844,1.282838,0.533219,0.33462,0.095221,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,?,0,0,0,0,0,0,0.083333,0,0,0,0,0,?,?,0,0.166667,0,0,?,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,?,?,0,0,?,0,0,0,0,?,0,0,0.083333,0,0,?,?,0,0,0,0,0,?,0,0,0,0,0,?,0,0,?,0,?,0,0.333333,0,0,12,39.666667,?,50.666667,84.336627,2317.083333,?,1,10,0,1,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0
0.017433,0.01434,0.03971,0.067277,?,0.127488,0.125303,0.129643,0.10683,0.114997,0.128255,0.131558,0.123853,?,0.1584,0.196201,0.217864,0.143601,0.086319,0.06083,?,?,?,0.000283,0.001033,?,0.002793,0.002854,0.002536,0.002606,0.001664,0.001494,0.001468,0.00131,0.001276,0.001181,0.001307,0.001597,0.00341,0.00066,0.000238,0.000132,?,0,?,2.046974,0.868501,0.717584,0.512772,?,?,?,0.373686,0.318786,0.244802,?,0.335372,?,0.432775,0.388535,1.221503,?,0.331361,0.152328,0.275492,15.761818,?,8.773662,?,3.08929,3.093785,3.025327,?,?,3.078557,2.690618,3.057724,2.924863,3.495463,2.858407,3.151327,3.109197,5.162773,?,3.037167,2.869241,2.914758,?,?,?,0.033138,0.06101,0.113763,?,?,0.128916,?,0.113746,0.129036,0.13128,0.123831,0.147711,0.154208,0.195523,0.208559,0.142571,0.084905,0.060221,0.036409,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.009261,0.014862,0.014853,?,0.036026,?,0.045875,?,?,?,0.104652,?,?,?,0.028981,0.016483,?,0.121298,0.158403,?,0.318165,0.344053,0.269565,?,0.243149,?,0.241805,0.248322,0.255465,0.23309,0.282777,0.34062,?,0.216259,0.136046,0.093948,0.067162,?,0,0,0,0,?,0,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0,0,?,0,?,?,0,?,0,0,0,0,?,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,?,?,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,?,0,0,1,0,0,0,0,0,0,?,0,0,0
0.006677,0.027929,0.048259,0.068284,0.101292,0.091846,0.094896,0.097738,0.087473,?,0.116514,0.141397,0.164531,?,0.340664,0.36491,0.339803,?,0.173547,0.123265,?,0.002027,0.000094,0.00074,0.001433,0.002019,0.002305,0.002031,0.00206,0.001684,?,0.001393,?,?,0.002858,0.013262,0.024365,0.021043,0.009639,0.004702,0.002375,0.0019,?,0.000007,2.902178,1.466484,1.074832,0.627116,0.296319,0.292427,0.556585,0.538595,0.631342,?,?,1.026334,?,?,?,1.688028,?,1.239929,2.315284,3.41,?,?,13.902473,5.303742,4.081782,2.762377,2.630474,2.538556,?,3.621304,4.247895,?,5.311849,5.240222,?,5.205407,5.870121,5.90183,10.165441,6.385536,12.330264,21.241487,?,49.535787,0.002116,0.018716,0.040953,0.060411,0.099842,?,0.091693,0.09636,0.08606,0.090974,0.112819,?,0.155039,0.253964,0.296427,0.324605,?,0.271775,0.163335,0.114319,0.069735,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.002001,0.001066,0.009174,0.009497,0.01273,?,0.022435,0.042305,0.093465,0.09498,0.157498,0.174855,?,0.081509,?,0.02994,0.070367,0.155564,0.218973,0.205907,0.2591,0.219082,0.263983,0.26577,0.27152,?,?,0.363832,0.492757,?,1.063885,0.96083,1.006229,0.697179,0.488768,0.482073,?,0.033529,0,0,0.083333,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0.25,0,?,?,0,?,0,?,?,0,?,0,0,0,0,0,?,0,0,0,0,0,0,0.083333,0,0.083333,0,0,?,0,?,?,?,?,0,?,?,0,?,?,0,0.083333,0,0,0,0,0,0.083333,0,0,0,0,0,0,?,0,0.083333,12,?,26.424421,?,?,777.5,1172.258077,1,?,0,0,0,0,?,0,0,0,0,0,0,0,?,1,?,?,?,0,?
0.005902,0.04087,0.063519,0.091394,0.125085,0.114949,0.112697,0.118069,0.103934,0.116306,0.141539,0.173792,0.191294,0.254019,0.283264,?,0.44644,?,0.29846,0.179568,0.117311,0.00709,?,0.001636,0.002804,?,0.00346,0.003545,?,?,0.002747,0.002502,0.002993,0.002909,0.003755,?,0.006301,0.014138,0.031931,0.03183,0.03239,0.005001,0.002085,0.000144,4.07275,3.720782,2.843362,?,?,2.025063,1.392992,1.25532,1.890282,2.781689,?,1.175463,1.426242,?,1.194583,1.81627,2.526923,3.424587,?,3.094094,?,?,31.556904,36.996035,25.084393,?,10.040181,16.26006,8.749549,?,11.17957,19.096592,13.997272,5.623647,?,5.343324,6.439924,?,10.605156,20.177878,?,?,49.737216,113.564188,?,0.032072,0.052523,0.083408,0.119713,0.106395,0.103766,?,0.095802,0.110406,0.134794,0.167111,?,?,0.273668,0.351641,0.398301,0.37614,0.246087,0.162348,0.107751,0.003455,0.001066,0.001066,0.001066,0.001241,0.004493,0.005112,0.002456,0.010749,0.015538,0.0213,0.039841,?,0.087193,0.123277,?,?,?,0.186088,0.142695,0.0886,0.050668,0.103058,0.506947,?,0.506146,?,0.657581,0.525717,0.417409,?,0.507801,0.600215,0.414486,?,0.626186,0.768854,0.99558,1.496322,1.827572,1.334202,0.815054,0.678968,0.192014,0,0,0,?,0,0.111111,0.111111,?,0,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,0,?,0,0.111111,?,0,?,0,0,0,0,0,0,0,0,0,0,0.111111,0,0,0,0,0,0,0,0.111111,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,?,0.111111,0,0,0,0,0,0.111111,0,?,0,0.111111,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,28.555556,?,?,85.128661,?,?,1,11,0,0,0,0,0,0,0,0,0,0,?,?,0,0,0,1,?,0,?
?,0.087284,0.108832,0.134676,0.178606,0.1573,0.146319,0.147187,0.130755,0.138473,?,0.199351,0.209222,0.27018,0.290337,0.345209,0.409074,0.383563,0.211049,0.135934,?,?,0.007405,0.002868,0.004236,0.004304,0.00427,?,?,?,0.002234,0.001842,0.002202,0.002361,0.002996,0.003066,0.003715,0.006432,0.027945,0.046293,0.009496,0.000914,0.000197,0.000004,?,0.728707,0.601784,0.321615,?,0.192847,0.300046,0.340809,0.225153,?,?,0.071311,0.262666,0.351033,0.657002,2.612915,2.940541,4.137838,4.117554,1.68621,?,3.937696,4.698846,3.134613,3.092728,?,2.72945,?,2.917607,3.184098,2.83061,2.897439,2.891821,3.264564,2.746573,?,4.720546,14.965181,12.969845,24.540061,22.628243,7.467286,3.019858,22.245271,0.105875,0.080082,0.100756,?,0.178513,0.157232,0.144326,0.146942,0.128051,0.138107,0.156598,0.201076,0.208441,?,0.28586,0.336184,0.364301,0.325519,0.189537,?,0.080379,0.001066,0.001066,0.001066,0.001066,?,0.035208,0.016855,0.016385,0.021691,0.011914,?,0.048469,0.053664,0.08029,0.12807,0.124987,?,0.212376,0.146045,0.099242,0.077746,0.03882,0.523418,0.2569,?,0.349841,0.396677,0.368358,0.349546,0.309448,0.298859,0.27936,0.304607,?,0.381021,0.5018,0.561244,0.892085,1.40837,2.151847,0.881785,0.281402,0.121937,?,?,?,0,0,0,?,0,0,0,0.142857,0,0,0,0,0,?,?,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,?,0,0,0.142857,0,?,0,0,0,0,0,0,0,?,0,0,?,?,?,0,0,0,0.142857,0,0,0,?,0,0,?,0,0,0,0,0,0,0,0,0,?,?,0,0,0,?,0,0,0,0,?,?,0,0,?,0,0,0,0,0,0,?,0,0,0,0,0.142857,7,60.428571,100.507285,30.142857,?,2437.857143,7089.926717,1,11,0,0,?,0,0,0,?,?,0,?,0,0,0,0,0,0,0,0,0
0.003838,0.012245,0.026096,0.034632,?,0.056744,0.055702,0.060608,0.05402,0.066334,0.081617,0.101314,0.127231,0.233063,0.330773,0.322591,?,0.187549,0.106576,0.071935,0.06152,0.007892,0.000038,0.000205,0.000718,0.000859,0.00132,0.001109,?,0.000828,0.000675,0.000707,?,?,0.003143,?,0.039303,?,0.007614,0.005896,?,0.000174,0.002812,0.000582,?,1.844456,1.677936,1.140782,0.462641,0.869075,0.616017,?,0.518874,0.43351,0.332035,0.504587,?,2.58657,?,1.594361,2.670344,4.96432,4.225697,?,3.554894,4.255905,18.689849,6.740536,6.936217,4.168695,2.784791,3.856266,3.058063,?,2.860654,2.980589,2.93833,?,19.396359,10.259138,5.341937,?,13.740218,32.136906,30.162364,3.504807,17.414646,21.537673,0.001066,0.007053,0.017392,0.026159,0.061552,?,0.051713,?,0.050441,0.064741,0.079183,0.098151,0.117769,0.182532,0.261508,0.271987,0.231793,0.176101,0.103771,0.071139,?,0.001066,0.001066,0.001066,0.001066,?,?,0.001066,0.003162,0.001066,0.004458,0.007219,0.01626,0.021208,0.033019,0.050699,0.0956,0.115529,0.120236,0.099288,?,?,0.021822,0.050953,0.087856,?,0.156553,0.187654,0.195482,0.144897,0.151598,0.137625,0.147433,0.175803,0.214589,0.593325,1.04657,1.158177,?,?,?,0.352363,0.13297,0.423195,?,0,?,0,0.055556,?,?,0.055556,0,?,0,?,?,0,0,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0.055556,0,0,0,?,0,?,0,0.111111,0,0,?,0,0,0,0,?,0,?,?,0,0,0,0,0,?,0,0.111111,0,0,0,0.055556,?,0,?,0,?,?,0,0,0.166667,0,0,0,0.055556,0,0,?,0,0,?,?,0,0,?,?,?,0,0,?,?,?,?,0,0,18,42.166667,98.165676,32.666667,42.661458,1381.222222,3069.33822,1,11,0,0,0,0,0,0,0,0,0,0,?,0,1,0,1,0,?,0,0
0.004299,0.010632,0.021099,0.032607,0.059284,0.056106,0.057082,?,0.055201,0.066056,0.079982,0.097689,0.106023,0.141535,0.152937,0.193888,?,0.190029,0.110234,0.07556,0.044885,?,0.000043,0.000181,0.000423,0.00075,0.001083,0.001047,?,0.000849,0.000737,0.000737,0.000775,0.000895,0.000875,0.001085,0.001159,0.001409,0.001248,0.00618,0.001601,0.000862,0.000107,0,2.906634,1.834092,1.441026,1.138565,0.513106,0.681746,?,0.659511,0.529017,0.339822,0.273033,?,?,0.445027,0.224934,0.174552,0.005523,3.582551,3.287505,5.015245,1.089238,10.337257,12.010325,5.862891,5.199738,3.89524,?,3.31966,2.767344,3.693953,3.054342,?,2.791087,2.915588,3.175236,3.069018,3.202363,?,2.999959,18.335011,16.694859,41.756923,6.217108,128.229952,0.001066,0.004933,0.014872,0.026191,?,0.052236,?,0.055904,0.052618,0.065312,0.077596,0.09758,?,?,0.152674,0.192234,0.208909,0.171516,0.102919,?,0.04374,?,?,?,0.001066,0.001066,0.001066,0.001066,?,0.001227,0.001066,0.003488,0.006357,0.013299,?,0.051186,0.04809,?,?,0.08695,0.053287,0.042681,0.022961,0.040337,?,0.109723,0.132656,0.169663,?,0.15282,0.189005,?,0.163878,0.162525,0.191425,0.1974,0.254835,?,?,0.332882,0.727334,0.354286,0.399457,0.106887,0.005089,0,0,0,?,?,0,?,0,0,0.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,?,0,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,?,0,0,?,0,0,?,0,0,0,?,0,0,0,?,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,5,?,12.837445,16,6.78233,460.4,322.61928,1,?,0,0,0,0,0,0,0,0,0,1,0,?,0,?,0,0,0,0,0
0.039498,0.020313,0.043328,0.052662,0.071199,0.063313,0.055454,0.055754,0.044079,0.045361,0.0488,0.052111,0.055568,0.076534,0.095903,0.127209,0.142559,0.113857,0.076917,0.058816,0.038677,0.001075,0.002162,0.000461,?,0.001477,?,0.001266,0.00093,0.000853,?,0.00046,0.0004,0.00043,?,?,0.000645,0.000705,0.000729,?,0.00021,0.000135,0.000076,0,1.983174,1.983439,0.958508,0.812761,?,0.56898,0.63423,?,?,0.40977,0.345414,0.48868,0.35645,0.219466,0.298087,0.315388,0.037442,0.109761,0.05458,0.085067,0.234003,10.73847,7.714436,9.399025,3.710286,3.184934,3.773336,2.951559,3.397294,3.060139,?,2.452752,2.762158,3.309976,2.808785,2.917713,2.926523,3.344246,3.294806,2.887638,2.775664,2.751317,2.731927,125.008713,0.024048,0.014124,0.036356,0.043694,0.065796,?,0.050993,0.051742,0.040735,0.043188,?,0.050396,0.054042,0.075965,0.094511,?,0.143393,0.114222,0.07649,0.05884,0.038209,0.001066,0.001066,0.001066,?,0.001066,0.001066,0.001066,?,0.001066,0.001066,0.002173,?,0.006051,0.005259,0.020565,0.03267,0.057116,0.059515,0.039727,0.028568,0.026424,0.020247,0.293305,0.166501,?,?,0.255688,0.188766,0.184999,0.159186,0.122196,0.107399,0.11208,0.131809,0.119486,0.150031,0.187302,0.218921,?,?,0.112824,0.091144,0.064616,0.002185,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,?,0,0,?,?,?,0,0,0,0,0,?,0,0,0,?,0,0,?,0,?,0,?,0,?,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,?,?,0,0,0,?,0,0,0,?,0,0,0,0,?,0,0,0,?,0,?,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,0,0,0,0,?,13,?,0,0,0,0,?,0,0,0,0,0,0,?,0,0,0,?,0,0
0.060678,0.039016,0.079716,?,0.099202,0.082115,0.062052,0.056462,?,0.045292,0.047597,?,?,0.074808,0.092241,0.126037,0.143634,0.112602,?,0.059622,0.037821,0.001091,0.003774,?,?,0.002788,?,0.001752,0.001077,0.000723,0.00054,0.000437,0.000425,?,0.0004,?,0.000545,0.000688,0.00071,0.000412,0.000206,?,0.000068,0,1.859945,1.158973,0.572465,0.608744,0.55124,0.62277,0.455251,?,0.47707,0.430829,?,0.374204,0.298931,0.258635,0.228131,0.162447,0.295257,0.163489,?,0.113666,0.253105,13.253931,7.728276,?,2.643551,?,3.178783,3.242523,2.713971,?,2.762935,2.892668,?,3.047773,3.245396,?,?,?,2.958685,?,2.844376,2.847286,2.851576,215.420669,0.042688,?,0.070848,0.077097,0.09243,0.076239,0.058611,0.053012,0.041279,?,0.04616,0.050678,0.054847,0.072414,?,0.126556,0.141419,?,0.077805,0.059212,?,0.001066,0.001066,0.001066,0.001066,0.002184,0.001066,?,0.001066,0.001066,0.001066,0.001879,0.003043,0.007925,?,0.021809,0.032462,0.050442,0.074015,0.064192,?,0.023675,0.016727,0.396398,0.173894,0.258456,?,0.286701,0.2391,0.172248,?,?,0.116553,0.132515,?,0.125279,0.142141,0.189596,?,?,0.185236,0.126188,0.096033,0.061729,?,0,0,0,0,?,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,?,0,0,?,0,?,?,0,0,0,?,?,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,?,0,0,0,0,0,0,0,?,0,0,?,?,13,0,0,0,0,?,?,0,0,0,0,?,0,0,0,0,?,?,0,0
