@RELATION birds
@attribute audio-ssd1 numeric
@attribute audio-ssd2 numeric
@attribute audio-ssd3 numeric
@attribute audio-ssd4 numeric
@attribute audio-ssd5 numeric
@attribute audio-ssd6 numeric
@attribute audio-ssd7 numeric
@attribute audio-ssd8 numeric
@attribute audio-ssd9 numeric
@attribute audio-ssd10 numeric
@attribute audio-ssd11 numeric
@attribute audio-ssd12 numeric
@attribute audio-ssd13 numeric
@attribute audio-ssd14 numeric
@attribute audio-ssd15 numeric
@attribute audio-ssd16 numeric
@attribute audio-ssd17 numeric
@attribute audio-ssd18 numeric
@attribute audio-ssd19 numeric
@attribute audio-ssd20 numeric
@attribute audio-ssd21 numeric
@attribute audio-ssd22 numeric
@attribute audio-ssd25 numeric
@attribute audio-ssd26 numeric
@attribute audio-ssd27 numeric
@attribute audio-ssd28 numeric
@attribute audio-ssd29 numeric
@attribute audio-ssd30 numeric
@attribute audio-ssd31 numeric
@attribute audio-ssd32 numeric
@attribute audio-ssd33 numeric
@attribute audio-ssd34 numeric
@attribute audio-ssd35 numeric
@attribute audio-ssd36 numeric
@attribute audio-ssd37 numeric
@attribute audio-ssd38 numeric
@attribute audio-ssd39 numeric
@attribute audio-ssd40 numeric
@attribute audio-ssd41 numeric
@attribute audio-ssd42 numeric
@attribute audio-ssd43 numeric
@attribute audio-ssd44 numeric
@attribute audio-ssd45 numeric
@attribute audio-ssd46 numeric
@attribute audio-ssd49 numeric
@attribute audio-ssd50 numeric
@attribute audio-ssd51 numeric
@attribute audio-ssd52 numeric
@attribute audio-ssd53 numeric
@attribute audio-ssd54 numeric
@attribute audio-ssd55 numeric
@attribute audio-ssd56 numeric
@attribute audio-ssd57 numeric
@attribute audio-ssd58 numeric
@attribute audio-ssd59 numeric
@attribute audio-ssd60 numeric
@attribute audio-ssd61 numeric
@attribute audio-ssd62 numeric
@attribute audio-ssd63 numeric
@attribute audio-ssd64 numeric
@attribute audio-ssd65 numeric
@attribute audio-ssd66 numeric
@attribute audio-ssd67 numeric
@attribute audio-ssd68 numeric
@attribute audio-ssd69 numeric
@attribute audio-ssd70 numeric
@attribute audio-ssd73 numeric
@attribute audio-ssd74 numeric
@attribute audio-ssd75 numeric
@attribute audio-ssd76 numeric
@attribute audio-ssd77 numeric
@attribute audio-ssd78 numeric
@attribute audio-ssd79 numeric
@attribute audio-ssd80 numeric
@attribute audio-ssd81 numeric
@attribute audio-ssd82 numeric
@attribute audio-ssd83 numeric
@attribute audio-ssd84 numeric
@attribute audio-ssd85 numeric
@attribute audio-ssd86 numeric
@attribute audio-ssd87 numeric
@attribute audio-ssd88 numeric
@attribute audio-ssd89 numeric
@attribute audio-ssd90 numeric
@attribute audio-ssd91 numeric
@attribute audio-ssd92 numeric
@attribute audio-ssd93 numeric
@attribute audio-ssd94 numeric
@attribute audio-ssd97 numeric
@attribute audio-ssd98 numeric
@attribute audio-ssd99 numeric
@attribute audio-ssd100 numeric
@attribute audio-ssd101 numeric
@attribute audio-ssd102 numeric
@attribute audio-ssd103 numeric
@attribute audio-ssd104 numeric
@attribute audio-ssd105 numeric
@attribute audio-ssd106 numeric
@attribute audio-ssd107 numeric
@attribute audio-ssd108 numeric
@attribute audio-ssd109 numeric
@attribute audio-ssd110 numeric
@attribute audio-ssd111 numeric
@attribute audio-ssd112 numeric
@attribute audio-ssd113 numeric
@attribute audio-ssd114 numeric
@attribute audio-ssd115 numeric
@attribute audio-ssd116 numeric
@attribute audio-ssd117 numeric
@attribute audio-ssd118 numeric
@attribute audio-ssd121 numeric
@attribute audio-ssd122 numeric
@attribute audio-ssd123 numeric
@attribute audio-ssd124 numeric
@attribute audio-ssd125 numeric
@attribute audio-ssd126 numeric
@attribute audio-ssd127 numeric
@attribute audio-ssd128 numeric
@attribute audio-ssd129 numeric
@attribute audio-ssd130 numeric
@attribute audio-ssd131 numeric
@attribute audio-ssd132 numeric
@attribute audio-ssd133 numeric
@attribute audio-ssd134 numeric
@attribute audio-ssd135 numeric
@attribute audio-ssd136 numeric
@attribute audio-ssd137 numeric
@attribute audio-ssd138 numeric
@attribute audio-ssd139 numeric
@attribute audio-ssd140 numeric
@attribute audio-ssd141 numeric
@attribute audio-ssd145 numeric
@attribute audio-ssd146 numeric
@attribute audio-ssd147 numeric
@attribute audio-ssd148 numeric
@attribute audio-ssd149 numeric
@attribute audio-ssd150 numeric
@attribute audio-ssd151 numeric
@attribute audio-ssd152 numeric
@attribute audio-ssd153 numeric
@attribute audio-ssd154 numeric
@attribute audio-ssd155 numeric
@attribute audio-ssd156 numeric
@attribute audio-ssd157 numeric
@attribute audio-ssd158 numeric
@attribute audio-ssd159 numeric
@attribute audio-ssd160 numeric
@attribute audio-ssd161 numeric
@attribute audio-ssd162 numeric
@attribute audio-ssd163 numeric
@attribute audio-ssd164 numeric
@attribute audio-ssd165 numeric
@attribute audio-ssd166 numeric
@attribute cluster1 numeric
@attribute cluster2 numeric
@attribute cluster3 numeric
@attribute cluster4 numeric
@attribute cluster5 numeric
@attribute cluster6 numeric
@attribute cluster7 numeric
@attribute cluster8 numeric
@attribute cluster9 numeric
@attribute cluster10 numeric
@attribute cluster11 numeric
@attribute cluster12 numeric
@attribute cluster13 numeric
@attribute cluster14 numeric
@attribute cluster15 numeric
@attribute cluster16 numeric
@attribute cluster17 numeric
@attribute cluster18 numeric
@attribute cluster19 numeric
@attribute cluster20 numeric
@attribute cluster21 numeric
@attribute cluster22 numeric
@attribute cluster23 numeric
@attribute cluster24 numeric
@attribute cluster25 numeric
@attribute cluster26 numeric
@attribute cluster27 numeric
@attribute cluster28 numeric
@attribute cluster29 numeric
@attribute cluster30 numeric
@attribute cluster31 numeric
@attribute cluster32 numeric
@attribute cluster33 numeric
@attribute cluster34 numeric
@attribute cluster35 numeric
@attribute cluster36 numeric
@attribute cluster37 numeric
@attribute cluster38 numeric
@attribute cluster39 numeric
@attribute cluster40 numeric
@attribute cluster41 numeric
@attribute cluster42 numeric
@attribute cluster43 numeric
@attribute cluster44 numeric
@attribute cluster45 numeric
@attribute cluster46 numeric
@attribute cluster47 numeric
@attribute cluster48 numeric
@attribute cluster49 numeric
@attribute cluster50 numeric
@attribute cluster51 numeric
@attribute cluster52 numeric
@attribute cluster53 numeric
@attribute cluster54 numeric
@attribute cluster55 numeric
@attribute cluster56 numeric
@attribute cluster57 numeric
@attribute cluster59 numeric
@attribute cluster60 numeric
@attribute cluster61 numeric
@attribute cluster62 numeric
@attribute cluster63 numeric
@attribute cluster64 numeric
@attribute cluster65 numeric
@attribute cluster66 numeric
@attribute cluster67 numeric
@attribute cluster68 numeric
@attribute cluster69 numeric
@attribute cluster70 numeric
@attribute cluster71 numeric
@attribute cluster72 numeric
@attribute cluster73 numeric
@attribute cluster74 numeric
@attribute cluster75 numeric
@attribute cluster76 numeric
@attribute cluster78 numeric
@attribute cluster79 numeric
@attribute cluster80 numeric
@attribute cluster81 numeric
@attribute cluster82 numeric
@attribute cluster83 numeric
@attribute cluster84 numeric
@attribute cluster85 numeric
@attribute cluster86 numeric
@attribute cluster87 numeric
@attribute cluster88 numeric
@attribute cluster89 numeric
@attribute cluster90 numeric
@attribute cluster91 numeric
@attribute cluster92 numeric
@attribute cluster93 numeric
@attribute cluster94 numeric
@attribute cluster95 numeric
@attribute cluster96 numeric
@attribute cluster97 numeric
@attribute cluster98 numeric
@attribute cluster99 numeric
@attribute cluster100 numeric
@attribute segments numeric
@attribute mean_rect_width numeric
@attribute std_rect_width numeric
@attribute mean_rect_height numeric
@attribute std_rect_height numeric
@attribute mean_rect_volume numeric
@attribute std_rect_volume numeric
@attribute hasSegments {0,1}
@attribute location {2,10,1,7,5,4,17,15,16,8,13,11}
@attribute Brown-Creeper {0,1}
@attribute Pacific-Wren {0,1}
@attribute Pacific-slope-Flycatcher {0,1}
@attribute Red-breasted-Nuthatch {0,1}
@attribute Dark-eyed-Junco {0,1}
@attribute Olive-sided-Flycatcher {0,1}
@attribute Hermit-Thrush {0,1}
@attribute Chestnut-backed-Chickadee {0,1}
@attribute Varied-Thrush {0,1}
@attribute Hermit-Warbler {0,1}
@attribute Swainsons-Thrush {0,1}
@attribute Hammonds-Flycatcher {0,1}
@attribute Western-Tanager {0,1}
@attribute Black-headed-Grosbeak {0,1}
@attribute Golden-Crowned-Kinglet {0,1}
@attribute Warbling-Vireo {0,1}
@attribute MacGillivrays-Warbler {0,1}
@attribute Stellars-Jay {0,1}
@attribute Common-Nighthawk {0,1}
@data
0.616153,0.735946,0.426858,?,?,0.156608,?,?,0.096676,0.081003,0.068147,0.062267,?,0.081746,?,0.134516,0.148663,0.120763,?,0.062295,0.039742,0.001074,0.054512,0.070013,0.034006,0.00616,0.004031,?,0.003213,?,?,0.000996,?,0.000481,?,0.000512,0.000539,?,0.000772,?,?,?,?,0,0.302701,0.151692,?,0.55622,0.08917,?,0.484932,0.212729,?,?,0.322538,0.24498,0.267214,?,0.259593,0.017959,?,?,0.333744,0.235438,0.348133,14.272699,2.670133,?,2.812919,?,2.520941,2.712786,2.903865,?,2.873781,?,2.766894,2.830991,2.92767,2.836033,?,?,2.879484,3.208044,2.994376,2.998417,3.310139,?,?,0.725242,0.407441,0.1583,0.165247,?,?,0.121414,?,?,?,0.061454,?,0.080975,0.098429,0.133522,0.147443,0.11989,0.080603,0.061544,0.038975,0.001066,?,?,0.016261,0.001066,0.013427,0.023577,0.003145,0.012177,?,0.006533,?,?,0.001066,0.02754,0.037679,0.034214,0.070983,0.038774,0.0399,0.024588,0.016129,1.347439,1.440989,1.01427,0.464481,0.335189,?,?,0.265022,0.215098,0.17956,0.133451,0.131801,0.133179,?,0.174495,?,?,0.192176,0.137287,0.101924,?,0.002838,0,0,0,0,0,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,0,?,0,0,?,0,0,0,?,0,0,0,0,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0,?,?,0,0,0,?,0,0,0,0,0,0,?,0,0,0,?,0,?,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0,?,?,?,0,?,0,0,0,?,0,0
0.259083,0.276706,0.298857,0.290564,0.322103,0.29671,?,0.276107,0.243095,?,0.237267,0.234767,?,?,0.390395,0.498991,?,0.452302,0.320139,0.24384,?,?,0.212005,0.068173,0.041421,0.032736,0.058634,0.034256,0.038797,0.030586,0.01922,0.020852,0.023618,0.022746,0.03008,0.067355,0.042341,0.10229,0.094371,?,0.032197,0.028656,?,0.001225,?,5.601453,3.460625,?,10.402664,6.587721,9.885484,8.709631,4.62915,?,8.388389,?,7.849695,?,3.207978,?,3.309783,2.680772,?,3.784953,3.853185,?,132.446367,66.416948,?,24.305122,?,86.960545,160.130606,?,45.280283,73.372309,123.734321,91.578659,113.826113,39.079049,21.659294,23.558912,18.636725,21.705698,?,23.423658,29.677307,106.006723,0.173051,0.213438,?,0.254853,?,0.272268,0.265744,0.249259,?,0.218917,0.217446,0.216076,0.221287,0.293336,0.349511,?,0.456759,0.413644,?,0.205232,0.138888,?,0.001066,0.002136,0.004173,0.015247,?,?,0.045405,?,0.043786,0.046369,0.039891,?,0.054275,?,0.123456,0.105126,0.169392,?,?,?,?,6.599882,3.767024,2.498426,2.091179,?,2.939461,3.608109,3.096063,1.809051,?,2.651515,2.379555,2.92575,?,2.256439,3.522246,2.844707,2.495946,1.902661,1.784138,1.155119,0.535538,0,0,?,?,?,?,0.111111,0,0.111111,?,0,?,?,0,0,0,0,0,?,0.111111,?,0,0,?,0,0,0,?,0,?,?,0,0.111111,0,0,?,0,0,?,0,0,0,0,?,0,?,0,0,0,0,0,?,0,?,0,0,?,0,0.111111,0,?,0,?,0,?,?,?,?,0,0.111111,0.111111,0,0,0,?,?,?,0,?,?,0,0,?,0,0,0,0,?,0,0,0,0,?,0,0,?,0,?,9,?,126.786785,43.888889,88.639093,2996.111111,?,1,5,0,0,?,0,1,0,1,0,0,1,1,?,?,?,?,0,?,0,?
0.117015,0.149663,?,0.191443,0.220165,0.195611,?,?,?,0.159233,0.155637,0.154325,0.161344,0.220509,?,0.320982,0.336514,0.281891,0.201593,0.151392,?,0.004709,0.010902,0.010515,0.009121,0.008599,0.007549,?,0.005634,?,?,0.003664,0.003092,?,?,?,?,?,0.004499,?,?,0.001213,?,?,1.824627,1.007237,0.63489,?,0.561738,?,0.581988,0.496733,0.774587,0.638105,0.69745,0.420311,0.663575,?,0.583942,0.563187,0.542609,0.707332,0.816738,0.679246,0.749613,?,8.563745,3.854889,3.492387,3.31285,3.420565,?,3.12371,2.893602,?,3.189603,?,3.221828,3.250454,3.333739,?,?,?,4.73297,3.861661,3.742791,3.702212,12.110107,?,0.12571,0.171284,0.183135,0.210398,?,?,?,0.157147,0.149917,0.147262,0.14874,0.154829,?,0.257235,0.315864,0.331364,?,0.195278,0.145797,0.099522,0.002376,?,0.001759,0.001066,0.002366,0.015871,0.008711,0.041603,0.050264,?,0.03468,0.03062,?,0.043688,0.065177,0.120862,0.137125,?,0.130167,0.101222,?,?,?,0.542691,0.575066,?,?,0.48405,0.434955,0.441048,0.461831,0.355417,?,0.350474,0.344263,?,0.507407,0.699473,0.610059,?,0.394848,?,0.215515,0.041575,0,0,0,?,0,0,?,0,0,?,0,0,0,0,0,0,?,0,0.5,0,0,0,0,0,0,?,0,0,?,0,0,0,?,?,0,?,?,0,0,0,0,0,?,0,?,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,?,?,0,0,?,?,0,?,?,0,0,?,0,0,0,0,0,0,0,?,0,?,0,0,0,0,?,0,0,?,0,0,2,?,6.363961,?,5.656854,245.5,20.506097,1,5,?,?,0,0,0,?,?,0,0,1,?,0,?,0,0,0,0,?,?
0.14128,?,?,0.059981,0.082611,?,0.078682,?,0.048423,0.048508,?,0.043802,?,0.067006,0.095862,0.155626,0.210158,0.176545,?,0.056624,0.037146,0.001228,?,0.000181,?,0.001658,0.001831,?,?,0.001086,0.000599,?,0.000413,0.000358,0.000352,?,0.002068,0.027868,0.117649,0.106295,?,?,0.000659,0.000002,?,1.993783,1.251342,0.899481,0.628695,0.561427,0.480336,?,0.539976,0.47188,?,0.360834,0.58564,?,?,5.667179,5.656238,5.816226,6.471582,3.497381,5.286052,?,7.121257,7.394527,4.286384,3.811839,?,3.131451,2.765341,?,2.895821,?,?,3.390509,3.715496,62.985138,30.285153,38.154229,37.303853,37.714288,46.373416,?,34.060285,?,?,0.005064,?,?,?,0.061078,0.073346,0.069162,0.046421,?,?,0.043406,0.044924,0.065017,?,?,?,0.112489,?,0.054192,?,0.001066,0.001066,?,?,0.001066,?,0.001066,0.002501,0.001066,0.001066,0.001066,0.001704,0.001695,0.00774,0.009453,?,?,0.061472,0.05736,?,0.028195,0.01503,?,?,0.156642,?,?,?,0.199483,0.177414,0.122458,?,0.105947,?,0.134193,0.437856,0.491867,1.73969,3.114533,?,1.330573,0.184967,0.232138,?,0,0,0,0,0,0,0,0,?,0,0,0,1,0,0,0,0,0,0,0,0,?,0,0,0,0,0,?,0,?,0,0,0,0,0,0,?,0,0,0,?,?,?,0,0,0,0,?,0,0,0,?,0,?,?,?,?,?,?,0,0,0,?,?,0,0,?,0,0,?,0,?,0,?,0,?,0,?,?,0,0,?,0,0,?,0,?,0,0,?,0,0,?,?,?,?,0,0,?,?,4.949747,187.5,?,15106,1326.532322,1,5,0,?,?,?,?,0,0,0,?,0,0,0,?,0,0,0,0,0,1
0.11414,?,0.015613,0.027762,?,?,0.044187,0.043326,0.033781,0.033013,0.037215,0.04023,0.04692,0.067837,0.09365,0.126818,0.141473,?,?,0.060393,0.038324,0.001152,0.009447,0.000141,0.000314,0.000561,0.000909,0.000806,?,0.000603,?,0.000317,0.000355,0.000354,?,?,0.000936,?,?,0.00093,?,?,?,?,1.280271,2.863476,?,1.049093,?,1.012645,0.772786,1.100666,?,0.961541,1.186776,1.140062,2.074844,2.691933,?,?,1.210528,?,?,3.819423,1.803013,22.532496,?,14.344924,5.768267,?,3.301276,4.860849,3.764509,5.701497,3.966915,4.793872,6.455277,6.680268,?,18.293253,?,24.805391,?,55.223397,285.428711,35.082037,10.845497,?,0.091001,0.004022,?,0.021296,0.04244,0.040862,0.041311,?,0.031408,0.030941,0.034838,0.037803,?,0.06439,0.09138,?,0.140393,0.117196,0.075421,0.05807,0.037292,0.001066,0.001066,0.001066,?,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001672,0.001883,?,0.015352,0.032998,0.045222,0.062556,?,0.039858,?,0.016678,0.552866,0.092185,?,0.134598,0.147419,?,0.171583,0.184536,0.117378,?,?,0.158027,?,0.291273,0.331086,?,?,0.506228,0.708573,?,?,?,0,0,0,0,0,0,?,0,0,0,?,0,0,?,0,0,0,0,?,?,?,0,0,?,0,0,?,0,0,0,?,0,?,0,?,0,?,0,0,0,0,?,0,0,0,?,?,0,0,?,0,?,0,?,0,0,0,0,0,?,0,0,0,0,?,?,?,0,0,?,?,0,0,0,0,0,?,0,0,0,0,0,?,?,0,0,0,0,0,0,0,?,0,?,0,0,0,0,0,0,?,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,?,?,?,0,?,0,0,?,0
0.450692,1.186912,0.553816,0.376431,?,0.090146,0.050209,0.040026,0.030271,0.032035,0.032714,0.039119,0.043131,0.062954,0.087381,0.120719,?,0.121798,0.126714,?,?,0.001078,0.035174,0.129201,0.03592,0.027623,?,0.002729,?,0.000541,0.000379,0.000292,0.000249,0.00027,0.000278,0.000355,?,0.000696,?,0.001466,?,0.006725,0.000068,0,?,0.302432,0.380152,?,0.511447,?,?,0.774615,0.849975,0.55287,0.794024,0.443861,0.380129,0.383607,0.157865,?,0.118092,?,3.796768,?,0.393161,10.474681,?,?,3.164388,3.760448,2.774291,3.501992,2.99841,3.735275,?,?,3.916773,2.581363,?,?,2.701719,3.574928,2.750498,?,18.169466,33.86474,2.904286,?,?,1.18418,0.542886,?,?,0.084646,0.046727,?,0.027136,0.030013,?,0.037742,0.041214,0.062456,?,0.1219,0.139666,0.117549,0.078422,0.060962,?,?,?,?,0.11212,0.032007,?,0.003575,0.001066,0.001066,0.001066,?,0.005046,?,0.003056,0.017549,?,0.028049,?,0.057263,?,0.025008,0.019075,1.06678,2.599219,1.248872,1.037404,0.494766,?,0.148901,?,?,0.087085,0.106153,0.085288,0.095487,0.144187,0.160315,0.208073,0.228981,?,1.210002,0.705642,0.063973,0.002546,0,0,?,0,0,?,?,?,0,?,0,0,?,0.5,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,?,?,0,?,?,0,0,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,0,0,0,0,0,0,?,?,?,0,0,0,0,0,0,0.5,0,0,?,0,0,?,0,0,0,?,0,?,0,0,0,0,0,0,?,0,0,0,0,0,?,?,0,?,2,?,?,37.5,28.991378,3941.5,?,?,7,0,?,0,?,0,?,?,0,0,1,0,0,0,0,?,0,0,?,0
0.00634,0.004172,0.008528,0.013882,?,?,0.023476,0.026325,0.02257,0.024919,?,0.032428,0.037934,0.059287,0.085344,0.118928,0.138426,?,0.070952,0.054196,0.03413,0.00107,0.000129,0.000051,0.00014,?,?,0.000316,0.000288,0.000282,0.000224,0.000206,0.00019,0.000243,0.000241,0.000412,?,0.000986,0.001068,0.000432,?,0.00011,0.00006,0,2.83801,?,2.38872,?,?,0.830897,?,0.717635,0.881262,0.63743,0.529444,0.580633,0.538015,0.55243,0.767217,1.305096,1.082548,-0.004904,0.039727,0.257747,0.217936,15.692124,11.146042,?,?,?,4.123076,3.078301,?,3.360494,?,3.098891,?,?,?,3.375932,4.740714,?,5.972867,2.69798,2.774118,3.140539,2.817054,252.878583,?,?,0.003511,0.008822,0.023169,0.018278,0.019694,?,?,0.023284,0.025571,0.029705,0.036209,?,0.082611,0.116586,0.136657,0.105021,0.070516,0.05347,0.033869,?,?,?,0.001066,0.001066,0.001066,0.001066,?,0.001066,0.001066,0.001066,0.001066,0.001066,?,?,0.026356,0.045853,?,0.045221,0.037669,?,0.013051,0.063903,?,0.065696,0.090768,?,?,0.086733,0.092483,?,0.075032,0.075402,0.08723,0.097464,0.141878,0.20937,?,?,?,0.113577,0.08481,0.057766,0.002003,0,0,0,?,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,0,0,0,?,?,0,0,0,0,?,0,0,0,?,?,0,?,0,0,?,0,0,?,0,?,0,0,?,?,?,?,0,0,?,?,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,?,?,0,0,0,0,?,0,0,0,0,0,0,0,?,0,?,?,?,0,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,1,?,?,0,1,0,0,0,0,?,?,0,0
0.019083,0.003,?,0.008145,0.01693,0.018176,0.018587,0.021674,0.020484,0.022,?,0.031767,0.037488,?,0.08154,0.115613,0.131254,0.105727,?,0.055206,0.034592,?,0.00073,?,?,0.000098,?,0.000256,0.000218,0.000202,0.000232,?,0.000184,0.000228,0.000245,0.000313,0.000533,?,0.000755,0.000411,0.000195,?,0.000065,0,1.98579,4.346127,5.367894,2.118397,?,1.316193,1.005451,0.850259,1.230618,0.73658,?,0.526309,0.342332,0.374202,?,0.195843,?,-0.03461,0.274427,0.216729,?,?,7.005681,28.140908,?,8.296833,?,?,3.832941,?,4.748009,3.296573,?,?,2.49465,?,3.220609,2.846125,2.687042,2.905338,3.155605,2.903803,11.093953,?,0.005995,?,0.001066,?,0.012826,?,0.015506,?,0.016641,0.019886,?,0.03083,?,?,?,0.115213,0.132332,0.10575,0.071188,?,0.034454,0.001066,?,0.001066,0.001066,0.001066,?,0.001066,0.001066,?,0.001066,0.001066,0.001066,?,?,0.019307,0.023525,0.041703,?,?,0.033158,0.024841,?,0.153893,?,?,0.059121,0.097563,?,0.081048,0.079164,?,?,0.073988,0.096731,0.081975,0.118105,0.171176,0.197364,?,0.164823,0.118694,0.093366,?,?,0,0,0,0,?,?,?,0,?,?,0,0,0,?,?,?,0,?,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,0,?,0,0,0,?,0,?,0,0,0,0,?,0,0,0,0,0,?,0,0,0,0,?,0,0,0,?,0,0,?,0,?,0,0,0,?,0,0,0,0,?,0,?,0,?,?,0,0,?,0,?,?,0,0,0,0,0,0,?,0,0,0,0,0,?,0,7,?,0,0,0,?,0,0,0,0,0,?,?,?,?,?,?,0,0,0
?,0.108206,0.132479,0.073253,0.088921,0.052624,0.025386,0.026408,0.024054,0.023969,0.028843,0.033137,?,0.058214,0.083518,?,0.130877,0.107817,0.072951,0.055036,?,0.001068,?,0.008308,0.010047,0.003663,?,?,0.000325,0.000272,0.000226,0.00022,?,0.00022,?,?,0.000517,0.000689,0.000593,0.000401,0.000196,0.00011,0.000068,0,1.947644,1.505857,0.831119,1.061275,0.900644,?,0.907686,?,0.858149,1.031513,0.888992,0.484651,0.227333,0.424682,0.324892,0.069059,0.209542,?,0.076588,0.099333,0.274848,22.194693,?,?,3.14566,3.638174,3.452739,6.65587,?,3.152838,3.759884,4.614699,4.260339,3.24197,2.790826,3.072694,2.867167,2.669918,2.889984,2.86545,2.819673,2.976962,2.884644,497.992296,0.117132,0.086273,?,0.056113,0.07885,0.045041,0.021138,0.023537,0.022369,0.022141,0.026693,?,?,?,0.081939,0.116214,0.129357,0.10722,?,0.055326,0.034404,0.001066,0.001066,0.001066,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.00243,0.022429,0.02523,0.0537,0.071094,0.051854,0.032785,?,0.015569,1.090505,?,0.477486,0.29299,0.29685,0.271501,0.085488,0.081858,0.088909,?,0.097949,0.082228,0.082736,0.120398,0.155219,?,0.20404,0.165399,?,0.091622,?,?,0,?,?,?,0,?,0,0,?,0,0,0,0,0,0,?,?,?,?,0,0,0,0,0,0,0,0,?,?,0,0,0,0,0,0,0,?,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,?,0,?,0,?,0,0,0,0,?,0,0,?,0,0,0,?,?,0,?,?,?,?,0,0,?,0,0,0,0,0,0,?,0,0,0,?,0,0,0,?,?,0,?,0,0,0,?,0,0,0,0,0,0,?,0,0,0,?,0,?,0,0
?,?,0.012842,0.020127,0.036088,0.03394,?,0.033623,0.029212,?,?,0.031949,0.038558,0.06403,0.097496,0.12538,0.135945,?,0.073942,0.054177,0.036055,?,?,?,0.000273,0.000414,0.000724,?,0.000521,0.000365,0.000287,0.000281,0.000246,0.000205,0.000238,0.000399,0.001462,0.00102,?,0.000419,?,0.000117,0.000065,0,4.164288,2.31156,2.498105,1.659739,0.951284,0.839999,0.774401,0.708262,?,0.611939,0.618107,0.552772,0.305415,0.465774,1.228883,0.547506,?,0.195423,0.033474,0.290295,?,?,?,9.125303,11.960346,6.968887,3.657779,?,?,?,2.85941,?,3.346218,3.363255,2.770825,3.457863,5.229077,3.896042,3.143172,?,?,?,2.741145,150.23895,0.001066,0.00205,0.006138,?,0.031284,0.030453,0.029658,0.031265,0.026718,0.028048,0.028641,0.030907,?,0.062427,0.091359,0.124647,?,0.108997,0.073893,?,0.035849,0.001066,0.001066,?,?,0.001066,?,0.001066,0.001066,0.001066,0.001066,0.001854,0.002157,0.003619,0.001066,?,?,0.051522,0.071853,0.047807,0.03792,0.02776,0.015394,?,?,?,0.14774,?,0.136706,0.108403,0.109803,?,0.089606,0.099032,?,0.090266,0.152494,?,0.265885,0.22748,0.181117,0.11186,0.086883,0.060239,0.002453,0,0,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,?,0,?,0,0,?,?,?,0,0,0,0,0,?,0,0,0,0,0,0,?,0,0,0,?,?,0,?,?,?,0,0,0,?,0,?,0,0,?,0,0,0,0,0,0,0,?,0,0,0,0,0,0,?,0,?,0,0,0,0,?,0,0,0,0,0,?,0,0,0,?,0,0,0,?,0,0,0,?,0,0,?,1,?,0,?,0,0,0,?,0,?,0,0,0,0,0,0
